"latitude","longitude","acc"
"41.4366263","2.1898706","8"
"41.3979392","2.1223931","8"
"41.3682491","2.1772748","8"
"41.3988389","2.155682","8"
"41.410535","2.1763751","8"
"41.3916413","2.1583811","8"
"41.3880425","2.146685","8"
"41.3754467","2.1619799","8"
"41.3997386","2.1331895","8"
"41.3961398","2.2042658","8"
"41.4033374","2.1772748","8"
"41.3961398","2.1232928","8"
"41.3790455","2.1448856","8"
"41.374547","2.1430862","8"
"41.4132341","2.2258586","8"
"41.3916413","2.110697","8"
"41.3799452","2.1592808","8"
"41.3988389","2.1997673","8"
"41.3664497","2.1664784","8"
"41.3934407","2.1151955","8"
"41.4051368","2.182673","8"
"41.3979392","2.1844724","8"
"41.4141338","2.1421865","8"
"41.4132341","2.1763751","8"
"41.3844437","2.1133961","8"
"41.3781458","2.1853721","8"
"41.4231308","2.1160952","8"
"41.3637506","2.137688","8"
"41.3979392","2.1610802","8"
"41.4033374","2.1547823","8"
"41.3583524","2.164679","8"
"41.3880425","2.1898706","8"
"41.3844437","2.1169949","8"
"41.3907416","2.173676","8"
"41.4078359","2.1592808","8"
"41.419532","2.2177613","8"
"41.3421578","2.1097973","8"
"41.3781458","2.1529829","8"
"41.3961398","2.1349889","8"
"41.4060365","2.1547823","8"
"41.4231308","2.1610802","8"
"41.4114347","2.2132628","8"
"41.4051368","2.1097973","8"
"41.3988389","2.2060652","8"
"41.3979392","2.2015667","8"
"41.4078359","2.2204604","8"
"41.3880425","2.1259919","8"
"41.4114347","2.146685","8"
"41.3736473","2.1682778","8"
"41.3763464","2.1268916","8"
"41.3979392","2.1008003","8"
"41.3844437","2.1592808","8"
"41.4213314","2.2312568","8"
"41.4033374","2.1763751","8"
"41.4348269","2.1313901","8"
"41.3898419","2.1610802","8"
"41.3997386","2.1934694","8"
"41.401538","2.1925697","8"
"41.3538539","2.1664784","8"
"41.4213314","2.1574814","8"
"41.374547","2.1475847","8"
"41.3970395","2.2042658","8"
"41.392541","2.1682778","8"
"41.4033374","2.1925697","8"
"41.4132341","2.1538826","8"
"41.4159332","2.1151955","8"
"41.3952401","2.1700772","8"
"41.4114347","2.2294574","8"
"41.4303284","2.2402538","8"
"41.3844437","2.1565817","8"
"41.419532","2.1142958","8"
"41.4276293","2.2123631","8"
"41.3592521","2.1565817","8"
"41.4213314","2.1610802","8"
"41.4024377","2.1979679","8"
"41.3988389","2.1214934","8"
"41.3871428","2.2024664","8"
"41.410535","2.1781745","8"
"41.4069362","2.173676","8"
"41.3979392","2.2060652","8"
"41.4186323","2.1844724","8"
"41.3898419","2.19167","8"
"41.4258299","2.236655","8"
"41.3736473","2.1664784","8"
"41.3997386","2.1952688","8"
"41.3529542","2.119694","8"
"41.3664497","2.1052988","8"
"41.4168329","2.1088976","8"
"41.3079692","2.1061985","8"
"41.3934407","2.1907703","8"
"41.4258299","2.1205937","8"
"41.3799452","2.1853721","8"
"41.392541","2.1997673","8"
"41.3943404","2.1142958","8"
"41.401538","2.2042658","8"
"41.3502551","2.1079979","8"
"41.410535","2.1718766","8"
"41.4150335","2.1421865","8"
"41.3889422","2.1520832","8"
"41.374547","2.1547823","8"
"41.4096353","2.1547823","8"
"41.3934407","2.200667","8"
"41.3889422","2.1529829","8"
"41.4096353","2.1682778","8"
"41.3961398","2.1808736","8"
"41.3592521","2.1088976","8"
"41.3727476","2.1691775","8"
"41.3376593","2.1889709","8"
"41.3781458","2.1628796","8"
"41.4069362","2.1817733","8"
"41.3907416","2.1835727","8"
"41.4168329","2.1277913","8"
"41.3709482","2.1304904","8"
"41.3043704","2.074709","8"
"41.4159332","2.1385877","8"
"41.3772461","2.1583811","8"
"41.3763464","2.1340892","8"
"41.3709482","2.0702105","8"
"41.4168329","2.1304904","8"
"41.3898419","2.1529829","8"
"41.4141338","2.1763751","8"
"41.4033374","2.1475847","8"
"41.3601518","2.1700772","8"
"41.3952401","2.1988676","8"
"41.3889422","2.1799739","8"
"41.3286623","2.1025997","8"
"41.392541","2.1880712","8"
"41.4069362","2.19167","8"
"41.3790455","2.1547823","8"
"41.3817446","2.1961685","8"
"41.3808449","2.1178946","8"
"41.3916413","2.1682778","8"
"41.4186323","2.0999006","8"
"41.437526","2.1961685","8"
"41.383544","2.1232928","8"
"41.3763464","2.137688","8"
"41.4366263","2.209664","8"
"41.3799452","2.1034994","8"
"41.3961398","2.1988676","8"
"41.410535","2.1691775","8"
"41.401538","2.1880712","8"
"41.3817446","2.2141625","8"
"41.3772461","2.1331895","8"
"41.3979392","2.1565817","8"
"41.4357266","2.1448856","8"
"41.419532","2.1898706","8"
"41.3943404","2.0936027","8"
"41.3691488","2.137688","8"
"41.4339272","2.1817733","8"
"41.401538","2.1655787","8"
"41.4006383","2.2015667","8"
"41.3943404","2.173676","8"
"41.3970395","2.1124964","8"
"41.3862431","2.1232928","8"
"41.356553","2.1484844","8"
"41.4186323","2.1664784","8"
"41.3754467","2.0873048","8"
"41.3988389","2.182673","8"
"41.4051368","2.1889709","8"
"41.3727476","2.1484844","8"
"41.3790455","2.1583811","8"
"41.4078359","2.1511835","7"
"41.4078359","2.1808736","7"
"41.4366263","2.1412868","7"
"41.3727476","2.1700772","7"
"41.3799452","2.1565817","7"
"41.3700485","2.1664784","7"
"41.3772461","2.1691775","7"
"41.4033374","2.137688","7"
"41.4123344","2.1475847","7"
"41.3484557","2.074709","7"
"41.3970395","2.1709769","7"
"41.3979392","2.155682","7"
"41.3061698","2.1043991","7"
"41.3961398","2.2069649","7"
"41.401538","2.2123631","7"
"41.3817446","2.1250922","7"
"41.4348269","2.2168616","7"
"41.3466563","2.1088976","7"
"41.3700485","2.1637793","7"
"41.419532","2.146685","7"
"41.3916413","2.218661","7"
"41.3970395","2.2105637","7"
"41.4060365","2.1457853","7"
"41.4141338","2.2294574","7"
"41.3466563","2.1547823","7"
"41.4087356","2.1880712","7"
"41.3691488","2.1880712","7"
"41.3772461","2.1502838","7"
"41.4006383","2.1502838","7"
"41.4384257","2.1502838","7"
"41.4024377","2.1493841","7"
"41.4006383","2.1871715","7"
"41.3763464","2.1295907","7"
"41.3736473","2.1907703","7"
"41.374547","2.1880712","7"
"41.4114347","2.1385877","7"
"41.3907416","2.1340892","7"
"41.4357266","2.1808736","7"
"41.3916413","2.1529829","7"
"41.36555","2.1628796","7"
"41.3241638","2.092703","7"
"41.3907416","2.0450189","7"
"41.3934407","2.2024664","7"
"41.4087356","2.2258586","7"
"41.356553","2.1250922","7"
"41.4168329","2.1160952","7"
"41.3997386","2.1547823","7"
"41.4069362","2.1439859","7"
"41.3943404","2.1700772","7"
"41.3970395","2.200667","7"
"41.3826443","2.1979679","7"
"41.4087356","2.1520832","7"
"41.3871428","2.1538826","7"
"41.3754467","2.1448856","7"
"41.3880425","2.1340892","7"
"41.3934407","2.1169949","7"
"41.3826443","2.128691","7"
"41.392541","2.110697","7"
"41.3799452","2.1160952","7"
"41.3547536","2.1358886","7"
"41.3538539","2.1538826","7"
"41.410535","2.1628796","7"
"41.4132341","2.1043991","7"
"41.3664497","2.1457853","7"
"41.3943404","2.1484844","7"
"41.4042371","2.1997673","7"
"41.401538","2.1502838","7"
"41.4249302","2.2303571","7"
"41.3826443","2.1160952","7"
"41.4141338","2.1304904","7"
"41.3520545","2.1124964","7"
"41.4051368","2.1997673","7"
"41.4006383","2.0405204","7"
"41.392541","2.1547823","7"
"41.3772461","2.137688","7"
"41.4069362","2.2150622","7"
"41.4033374","2.218661","7"
"41.3808449","2.1250922","7"
"41.4132341","2.218661","7"
"41.401538","2.1718766","7"
"41.437526","2.1709769","7"
"41.4123344","2.1934694","7"
"41.4042371","2.209664","7"
"41.3727476","2.1763751","7"
"41.3817446","2.1574814","7"
"41.3628509","2.1349889","7"
"41.3592521","2.1655787","7"
"41.4123344","2.1349889","7"
"41.3754467","2.164679","7"
"41.3871428","2.1187943","7"
"41.3178659","2.1008003","7"
"41.3898419","2.1763751","7"
"41.428529","2.2375547","7"
"41.410535","2.1754754","7"
"41.3763464","2.1304904","7"
"41.3808449","2.1619799","7"
"41.4114347","2.2123631","7"
"41.4186323","2.1349889","7"
"41.4114347","2.1475847","7"
"41.3790455","2.0882045","7"
"41.4096353","2.1610802","7"
"41.3637506","2.0621132","7"
"41.3817446","2.1889709","7"
"41.4231308","2.1187943","7"
"41.3592521","2.1781745","7"
"41.3907416","2.1565817","7"
"41.3970395","2.1871715","7"
"41.4096353","2.1799739","7"
"41.374547","2.1637793","7"
"41.3943404","2.1871715","7"
"41.4123344","2.1079979","7"
"41.4204317","2.1457853","7"
"41.3628509","2.1295907","7"
"41.4123344","2.146685","7"
"41.4267296","2.2357553","7"
"41.4042371","2.1610802","7"
"41.4042371","2.1178946","7"
"41.4168329","2.1124964","7"
"41.4141338","2.1862718","7"
"41.3862431","2.1601805","7"
"41.4186323","2.2258586","7"
"41.4033374","2.200667","7"
"41.3970395","2.155682","7"
"41.374547","2.1619799","7"
"41.3556533","2.0306237","7"
"41.3907416","2.1529829","7"
"41.374547","2.1322898","7"
"41.3781458","2.200667","7"
"41.4132341","2.1322898","7"
"41.4087356","2.2213601","7"
"41.3943404","2.1547823","7"
"41.3871428","2.1484844","7"
"41.3997386","2.1511835","7"
"41.3610515","2.1017","7"
"41.4051368","2.1961685","7"
"41.3781458","2.1547823","7"
"41.3961398","2.1214934","7"
"41.4276293","2.1853721","7"
"41.4078359","2.2195607","7"
"41.3763464","2.1547823","7"
"41.3772461","2.1529829","7"
"41.4051368","2.2132628","7"
"41.3601518","2.0936027","7"
"41.401538","2.1889709","7"
"41.3052701","2.074709","7"
"41.401538","2.1772748","7"
"41.3727476","2.173676","7"
"41.36555","2.1817733","7"
"41.3844437","2.1943691","7"
"41.3889422","2.1025997","7"
"41.3781458","2.1565817","7"
"41.3763464","2.0846057","7"
"41.3718479","2.173676","7"
"41.4339272","2.182673","7"
"41.4204317","2.2087643","7"
"41.3916413","2.2015667","7"
"41.383544","2.1052988","7"
"41.4006383","2.1421865","7"
"41.3970395","2.1862718","7"
"41.3646503","2.1817733","7"
"41.3736473","2.1700772","7"
"41.3799452","2.164679","7"
"41.3772461","2.1421865","7"
"41.4006383","2.1349889","7"
"41.4123344","2.218661","7"
"41.4159332","2.1709769","7"
"41.3403584","2.0351222","7"
"41.3763464","2.1583811","7"
"41.4168329","2.1547823","7"
"41.3097686","2.1052988","7"
"41.4060365","2.1988676","7"
"41.410535","2.1457853","7"
"41.3853434","2.1259919","7"
"41.3952401","2.1889709","7"
"41.4006383","2.173676","7"
"41.4042371","2.1691775","7"
"41.4087356","2.1862718","7"
"41.4078359","2.1457853","7"
"41.3673494","2.1421865","7"
"41.3187656","2.0963018","7"
"41.3853434","2.1017","7"
"41.3934407","2.1772748","7"
"41.4042371","2.1511835","7"
"41.3997386","2.2060652","7"
"41.3997386","2.2114634","7"
"41.410535","2.19167","7"
"41.3934407","2.1457853","7"
"41.4042371","2.1700772","7"
"41.3790455","2.1322898","7"
"41.4303284","2.2177613","7"
"41.3673494","2.1610802","6"
"41.374547","2.1394874","6"
"41.4006383","2.1781745","6"
"41.4069362","2.1331895","6"
"41.4006383","2.1799739","6"
"41.383544","2.1394874","6"
"41.4060365","2.1682778","6"
"41.4348269","2.19167","6"
"41.4141338","2.173676","6"
"41.3601518","2.173676","6"
"41.3790455","2.1034994","6"
"41.4051368","2.1457853","6"
"41.4078359","2.2222598","6"
"41.4312281","2.2348556","6"
"41.383544","2.1574814","6"
"41.4159332","2.1844724","6"
"41.4123344","2.1961685","6"
"41.3898419","2.1304904","6"
"41.3970395","2.1457853","6"
"41.4042371","2.1772748","6"
"41.3682491","2.1727763","6"
"41.3970395","2.1754754","6"
"41.3817446","2.1583811","6"
"41.4123344","2.1448856","6"
"41.4123344","2.1394874","6"
"41.3961398","2.1889709","6"
"41.3943404","2.1520832","6"
"41.3763464","2.164679","6"
"41.3988389","2.2114634","6"
"41.3043704","2.0819066","6"
"41.3664497","2.1781745","6"
"41.3916413","2.1475847","6"
"41.3934407","2.1781745","6"
"41.392541","2.1907703","6"
"41.3709482","2.1151955","6"
"41.3961398","2.1394874","6"
"41.3988389","2.2042658","6"
"41.3673494","2.1169949","6"
"41.4114347","2.2078646","6"
"41.3718479","2.155682","6"
"41.3619512","2.1817733","6"
"41.3664497","2.1610802","6"
"41.383544","2.1538826","6"
"41.3844437","2.1070982","6"
"41.4069362","2.1988676","6"
"41.3826443","2.0999006","6"
"41.4024377","2.2078646","6"
"41.3727476","2.083706","6"
"41.4087356","2.1601805","6"
"41.3556533","2.1169949","6"
"41.3853434","2.1934694","6"
"41.4267296","2.2375547","6"
"41.4033374","2.1853721","6"
"41.3781458","2.1295907","6"
"41.4168329","2.1565817","6"
"41.3430575","2.0432195","6"
"41.3853434","2.1403871","6"
"41.4132341","2.2285577","6"
"41.3493554","2.1079979","6"
"41.4168329","2.1574814","6"
"41.3808449","2.0423198","6"
"41.3907416","2.1349889","6"
"41.3646503","2.1835727","6"
"41.3691488","2.1565817","6"
"41.4051368","2.1313901","6"
"41.4096353","2.2132628","6"
"41.3988389","2.1790742","6"
"41.4177326","2.1988676","6"
"41.3898419","2.1835727","6"
"41.392541","2.1385877","6"
"41.3844437","2.1934694","6"
"41.4141338","2.1664784","6"
"41.4204317","2.1691775","6"
"41.3691488","2.1619799","6"
"41.3934407","2.173676","6"
"41.4087356","2.2132628","6"
"41.3709482","2.1484844","6"
"41.374547","2.0702105","6"
"41.3664497","2.1583811","6"
"41.3637506","2.1682778","6"
"41.4312281","2.1250922","6"
"41.3952401","2.1502838","6"
"41.3529542","2.1187943","6"
"41.4132341","2.19167","6"
"41.3997386","2.209664","6"
"41.4123344","2.1430862","6"
"41.4276293","2.1511835","6"
"41.3754467","2.1394874","6"
"41.3772461","2.1511835","6"
"41.383544","2.1124964","6"
"41.3709482","2.1763751","6"
"41.401538","2.1934694","6"
"41.3457566","2.1088976","6"
"41.3520545","2.1313901","6"
"41.3709482","2.1430862","6"
"41.3700485","2.1655787","6"
"41.356553","2.0846057","6"
"41.3772461","2.1673781","6"
"41.4051368","2.1592808","6"
"41.4141338","2.1790742","6"
"41.3898419","2.1547823","6"
"41.3880425","2.0450189","6"
"41.4006383","2.1952688","6"
"41.4141338","2.1322898","6"
"41.3034707","2.1214934","6"
"41.4141338","2.1799739","6"
"41.3853434","2.1322898","6"
"41.4150335","2.19167","6"
"41.3718479","2.1880712","6"
"41.4132341","2.1691775","6"
"41.3664497","2.1628796","6"
"41.4249302","2.1331895","6"
"41.3673494","2.1484844","6"
"41.3871428","2.1115967","6"
"41.36555","2.1763751","6"
"41.3736473","2.137688","6"
"41.4024377","2.1691775","6"
"41.3727476","2.1862718","6"
"41.410535","2.0873048","6"
"41.4177326","2.19167","6"
"41.410535","2.2141625","6"
"41.3862431","2.1142958","6"
"41.428529","2.1394874","6"
"41.4006383","2.1214934","6"
"41.4069362","2.218661","6"
"41.4042371","2.2015667","6"
"41.3898419","2.137688","6"
"41.3412581","2.0450189","6"
"41.3817446","2.1610802","6"
"41.3952401","2.1871715","6"
"41.3997386","2.1835727","6"
"41.3043704","2.0765084","6"
"41.3781458","2.164679","6"
"41.3637506","2.0378213","6"
"41.4096353","2.1898706","6"
"41.3988389","2.1871715","6"
"41.3898419","2.1268916","6"
"41.3853434","2.1178946","6"
"41.392541","2.1574814","6"
"41.3862431","2.1259919","6"
"41.4024377","2.1187943","6"
"41.3934407","2.2069649","6"
"41.3826443","2.155682","6"
"41.3952401","2.1511835","6"
"41.3250635","2.0873048","6"
"41.4366263","2.1718766","6"
"41.4132341","2.1484844","6"
"41.428529","2.2177613","6"
"41.4051368","2.2177613","6"
"41.4078359","2.1421865","6"
"41.3979392","2.1952688","6"
"41.4141338","2.0981012","6"
"41.4024377","2.1628796","6"
"41.4384257","2.1151955","6"
"41.3997386","2.1979679","6"
"41.3889422","2.1565817","6"
"41.3646503","2.1898706","6"
"41.410535","2.1772748","6"
"41.3763464","2.1682778","6"
"41.4051368","2.1700772","6"
"41.3934407","2.1475847","6"
"41.3556533","2.1673781","6"
"41.4168329","2.182673","6"
"41.3790455","2.119694","6"
"41.3808449","2.1493841","6"
"41.3700485","2.1709769","6"
"41.3997386","2.1655787","6"
"41.4024377","2.19167","6"
"41.4123344","2.1439859","6"
"41.3853434","2.1610802","6"
"41.410535","2.173676","6"
"41.3511548","2.1412868","6"
"41.4123344","2.1727763","6"
"41.3637506","2.1781745","6"
"41.3934407","2.1673781","6"
"41.4177326","2.1268916","6"
"41.3619512","2.1601805","6"
"41.356553","2.1691775","6"
"41.3736473","2.1403871","6"
"41.3538539","2.1331895","6"
"41.4222311","2.1835727","6"
"41.4330275","2.1142958","6"
"41.3673494","2.1475847","6"
"41.4060365","2.1853721","6"
"41.3844437","2.128691","6"
"41.3898419","2.1385877","6"
"41.3952401","2.1862718","6"
"41.4186323","2.227658","6"
"41.4024377","2.1808736","6"
"41.4249302","2.119694","6"
"41.3943404","2.1259919","6"
"41.410535","2.137688","6"
"41.4006383","2.1808736","6"
"41.3943404","2.1349889","6"
"41.4006383","2.1484844","6"
"41.4267296","2.1412868","6"
"41.3988389","2.2105637","6"
"41.3673494","2.1052988","6"
"41.3853434","2.1520832","6"
"41.36555","2.1682778","6"
"41.4051368","2.1853721","6"
"41.3772461","2.1160952","6"
"41.3961398","2.1664784","6"
"41.3979392","2.1691775","6"
"41.4267296","2.1601805","6"
"41.4096353","2.173676","6"
"41.3709482","2.1664784","6"
"41.3682491","2.1430862","6"
"41.3754467","2.1421865","6"
"41.410535","2.2168616","6"
"41.3790455","2.1439859","6"
"41.437526","2.2429529","6"
"41.4087356","2.1502838","6"
"41.4231308","2.2258586","6"
"41.4087356","2.1259919","6"
"41.3664497","2.1772748","6"
"41.4141338","2.1655787","6"
"41.3763464","2.155682","6"
"41.4384257","2.1484844","6"
"41.410535","2.1475847","6"
"41.3088689","2.047718","6"
"41.3709482","2.1322898","6"
"41.4339272","2.1934694","6"
"41.3826443","2.1358886","6"
"41.4114347","2.1907703","6"
"41.374547","2.1871715","6"
"41.3673494","2.1547823","6"
"41.4249302","2.2069649","6"
"41.3340605","2.0864051","6"
"41.4159332","2.1862718","6"
"41.4051368","2.1763751","6"
"41.3817446","2.1529829","6"
"41.4150335","2.2321565","6"
"41.3700485","2.1745757","6"
"41.392541","2.1691775","6"
"41.3736473","2.0855054","6"
"41.383544","2.1304904","6"
"41.3592521","2.0711102","6"
"41.3709482","2.1799739","6"
"41.4132341","2.155682","6"
"41.4114347","2.1547823","6"
"41.4141338","2.2213601","6"
"41.4123344","2.119694","6"
"41.3988389","2.164679","6"
"41.329562","2.0936027","6"
"41.4159332","2.19167","6"
"41.3052701","2.0756087","6"
"41.4060365","2.1997673","6"
"41.3988389","2.2051655","6"
"41.3556533","2.1547823","6"
"41.4132341","2.1349889","6"
"41.3772461","2.1169949","6"
"41.3538539","2.1754754","6"
