"user_id","total_pictures"
"66396366@N02","1"
"60981129@N00","1"
"44532984@N00","1"
"76573007@N00","1"
"7679455@N03","1"
"26196345@N03","1"
"39391550@N00","1"
"11327456@N00","1"
"44124282836@N01","1"
"47646723@N00","1"
"39858886@N00","1"
"18219770@N04","1"
"36924260@N07","1"
"42517256@N00","1"
"21194289@N05","1"
"33034620@N05","1"
"49198983@N00","1"
"26851685@N00","1"
"46529447@N00","1"
"30703862@N05","1"
"45909706@N06","1"
"36497840@N02","1"
"42609682@N07","1"
"87334610@N00","1"
"94391261@N08","1"
"11383955@N06","1"
"39328255@N03","1"
"12284110@N00","1"
"16914126@N03","1"
"76631939@N02","1"
"83443628@N00","1"
"33502302@N00","1"
"29236852@N02","1"
"48590411@N06","1"
"25935380@N05","1"
"34772817@N08","1"
"26341936@N05","1"
"61070602@N02","1"
"74139338@N00","1"
"48482096@N07","1"
"9286726@N03","1"
"12238618@N07","1"
"38258711@N04","1"
"55513417@N00","1"
"34960072@N03","1"
"68566923@N03","1"
"49232315@N08","1"
"13524958@N00","1"
"52156559@N00","1"
"68731105@N00","1"
"55741677@N05","1"
"43531417@N06","1"
"7428705@N05","1"
"37286209@N00","1"
"17947520@N00","1"
"25618421@N08","1"
"65136093@N00","1"
"22958748@N06","1"
"19606862@N00","1"
"66058127@N00","1"
"97743902@N00","1"
"7478323@N03","1"
"37689158@N02","1"
"44981647@N00","1"
"69585869@N00","1"
"30154312@N00","1"
"44867875@N00","1"
"87714516@N00","1"
"34069427@N00","1"
"25092357@N04","1"
"7778703@N05","1"
"78110312@N04","1"
"88029159@N00","1"
"16982194@N06","1"
"7992704@N05","1"
"30517438@N00","1"
"75462867@N03","1"
"59652738@N04","1"
"33820494@N04","1"
"94379417@N00","1"
"29397653@N03","1"
"7539175@N03","1"
"92854825@N00","1"
"80672255@N00","1"
"71576843@N00","1"
"35712637@N05","1"
"9583693@N03","1"
"54493043@N00","1"
"76766710@N00","1"
"75727216@N00","1"
"28634332@N05","1"
"55045754@N05","1"
"39468369@N02","1"
"7620991@N08","1"
"47322950@N02","1"
"20993764@N00","1"
"73068568@N00","1"
"58939349@N00","1"
"53134597@N00","1"
"44495706@N03","1"
"9203195@N03","1"
"87705616@N00","1"
"35597024@N08","1"
"60747614@N00","1"
"35628317@N06","1"
"95683891@N00","1"
"26119165@N06","1"
"59356239@N00","1"
"52395233@N00","1"
"63442123@N00","1"
"66858236@N00","1"
"73351438@N00","1"
"40248397@N02","1"
"27943988@N00","1"
"39142059@N00","1"
"58623577@N06","1"
"10928240@N05","1"
"44345779@N05","1"
"39440419@N04","1"
"41099933@N08","1"
"60159441@N02","1"
"72661920@N00","1"
"31325090@N03","1"
"23531402@N04","1"
"23012085@N04","1"
"48988481@N00","1"
"42737568@N00","1"
"67151755@N00","1"
"26080152@N06","1"
"43888331@N00","1"
"51890945@N08","1"
"49217637@N03","1"
"7861282@N04","1"
"25964739@N00","1"
"11337155@N03","1"
"51908436@N00","1"
"8191124@N06","1"
"8673593@N03","1"
"21283211@N05","1"
"58985437@N00","1"
"22685745@N03","1"
"38585972@N04","1"
"7296265@N02","1"
"80964662@N00","1"
"25396635@N03","1"
"80684109@N00","1"
"32789101@N00","1"
"24899877@N00","1"
"98299765@N00","1"
"7829122@N08","1"
"20942555@N07","1"
"66728988@N08","1"
"87316663@N00","1"
"73295603@N00","1"
"49433566@N07","1"
"8869074@N07","1"
"7415686@N07","1"
"7501120@N03","1"
"27713719@N04","1"
"27638060@N03","1"
"42763976@N02","1"
"90496049@N00","1"
"84952594@N00","1"
"38161213@N00","1"
"7218996@N08","1"
"35144302@N00","1"
"65798968@N00","1"
"94068437@N00","1"
"96112310@N00","1"
"40898307@N00","1"
"31029232@N00","1"
"21547476@N06","1"
"17367710@N00","1"
"22263311@N04","1"
"66811133@N00","1"
"63008600@N06","1"
"16573600@N00","1"
"8210420@N05","1"
"24285687@N03","1"
"76624950@N00","1"
"47603632@N05","1"
"100309686@N03","1"
"72172468@N08","1"
"61452147@N08","1"
"64692267@N07","1"
"24283669@N00","1"
"16886245@N07","1"
"46845229@N08","1"
"90010509@N03","1"
"8741914@N07","1"
"41894142129@N01","1"
"46415525@N02","1"
"23479164@N02","1"
"15126728@N08","1"
"39626188@N03","1"
"98618639@N00","1"
"24250493@N03","1"
"67474281@N00","1"
"81918349@N00","1"
"57001982@N00","1"
"63022964@N08","1"
"19884130@N07","1"
"19054742@N00","1"
"65775838@N00","1"
"40769495@N03","1"
"78379698@N07","1"
"37640471@N03","1"
"23965501@N04","1"
"58414937@N00","1"
"74480093@N07","1"
"75832457@N06","1"
"91816349@N00","1"
"37534980@N04","1"
"43139087@N00","1"
"28561982@N07","1"
"49128843@N07","1"
"69631944@N00","1"
"68552966@N08","1"
"11327011@N00","1"
"24648322@N00","1"
"87844368@N00","1"
"47019712@N07","1"
"77537625@N07","1"
"29646613@N04","1"
"40594884@N06","1"
"32073572@N06","1"
"21972991@N02","1"
"30551633@N06","1"
"73422480@N00","1"
"97465984@N00","1"
"9171182@N02","1"
"93875434@N00","1"
"9098706@N06","1"
"60311248@N00","1"
"81299123@N00","1"
"72567892@N00","1"
"60101200@N08","1"
"10251455@N00","1"
"8097586@N03","1"
"65024285@N06","1"
"37298500@N08","1"
"7925274@N03","1"
"71742742@N00","1"
"49537159@N00","1"
"79379657@N00","1"
"63753076@N08","1"
"54485863@N06","1"
"48072461@N04","1"
"44406369@N03","1"
"54821630@N00","1"
"28539227@N05","1"
"69964167@N07","1"
"19322720@N00","1"
"29512613@N00","1"
"19767922@N00","1"
"11041436@N04","1"
"26613720@N06","1"
"11071966@N00","1"
"21223234@N00","1"
"47563830@N06","1"
"39701294@N00","1"
"43235292@N07","1"
"39443830@N02","1"
"45237335@N08","1"
"77924885@N02","1"
"33874855@N00","1"
"59515612@N02","1"
"93882996@N03","1"
"23561958@N03","1"
"65204646@N00","1"
"75669402@N00","1"
"76462928@N00","1"
"37952484@N05","1"
"36932964@N00","1"
"92545029@N00","1"
"17491857@N00","1"
"7405795@N05","1"
"96435005@N00","1"
"12777073@N06","1"
"32081607@N05","1"
"27784012@N00","1"
"63971276@N00","1"
"36935983@N05","1"
"61151713@N00","1"
"44613506@N07","1"
"83631655@N00","1"
"30707525@N00","1"
"58736394@N06","1"
"83214645@N00","1"
"8637224@N07","1"
"54874446@N00","1"
"27573487@N00","1"
"67578467@N00","1"
"49601060@N03","1"
"23147336@N00","1"
"20927180@N07","1"
"39524850@N04","1"
"29555564@N08","1"
"16128966@N04","1"
"33399095@N00","1"
"31212180@N08","1"
"20342758@N00","1"
"8227497@N04","1"
"23212052@N02","1"
"17848407@N00","1"
"45179618@N00","1"
"24552145@N06","1"
"60916194@N04","1"
"42078772@N00","1"
"13057762@N05","1"
"31310680@N04","1"
"71044660@N00","1"
"12296861@N03","1"
"8219537@N04","1"
"11943622@N00","1"
"36101377@N00","1"
"10791845@N08","1"
"92715205@N00","1"
"13722186@N06","1"
"39822364@N03","1"
"37841320@N03","1"
"38388267@N06","1"
"10590497@N07","1"
"64861425@N00","1"
"20044697@N00","1"
"15973762@N04","1"
"19576793@N00","1"
"49434422@N00","1"
"28263608@N00","1"
"68626755@N06","1"
"41395618@N00","1"
"93793334@N00","1"
"53126813@N00","1"
"67336915@N03","1"
"88555281@N00","1"
"67668670@N04","1"
"80397514@N00","1"
"48898589@N00","1"
"67225901@N07","1"
"51570712@N06","1"
"93467321@N00","1"
"50852241@N00","1"
"9911372@N02","1"
"7546281@N04","1"
"12949802@N05","1"
"89596558@N00","1"
"38898433@N05","1"
"26471135@N00","1"
"13734773@N03","1"
"33468244@N00","1"
"59538879@N07","1"
"22029120@N02","1"
"50129831@N06","1"
"10266245@N04","1"
"10151776@N00","1"
"22967632@N00","1"
"33324896@N00","1"
"58551954@N00","1"
"13229539@N07","1"
"71375817@N00","1"
"24194049@N07","1"
"29964930@N00","1"
"33059230@N00","1"
"37565491@N05","1"
"68572624@N00","1"
"56265893@N00","1"
"71755445@N00","1"
"25764283@N00","1"
"65184867@N04","1"
"31165424@N00","1"
"83519847@N00","1"
"30734392@N03","1"
"45038862@N00","1"
"63717912@N00","1"
"69184488@N06","1"
"96141189@N00","1"
"8224723@N06","1"
"64261455@N00","1"
"8240576@N05","1"
"61182117@N00","1"
"13020283@N03","1"
"38650197@N04","1"
"21212056@N06","1"
"24102361@N02","1"
"54403235@N00","1"
"8909075@N07","1"
"53678425@N00","1"
"31764339@N03","1"
"60788468@N04","1"
"10874922@N00","1"
"54338368@N00","1"
"10356728@N05","1"
"37591793@N03","1"
"49503185333@N01","1"
"27104917@N06","1"
"65578066@N00","1"
"50708862@N00","1"
"77024941@N05","1"
"37917059@N03","1"
"49551908@N02","1"
"68101101@N05","1"
"58262331@N03","1"
"16885647@N02","1"
"90832417@N00","1"
"9873940@N03","1"
"10076455@N04","1"
"59938960@N03","1"
"46365987@N00","1"
"36506917@N03","1"
"12584147@N04","1"
"9561484@N06","1"
"10201851@N00","1"
"76437142@N00","1"
"24015394@N00","1"
"39953872@N04","1"
"20439664@N00","1"
"32244553@N00","1"
"26741165@N05","1"
"58788986@N03","1"
"91426483@N03","1"
"28192605@N06","1"
"7366198@N03","1"
"87838367@N00","1"
"43754002@N02","1"
"27107089@N07","1"
"12916038@N00","1"
"24118719@N05","1"
"24073578@N08","1"
"92862106@N00","1"
"71963413@N06","1"
"74799514@N00","1"
"29570498@N07","1"
"55029255@N00","1"
"86394604@N05","1"
"93948862@N00","1"
"78183189@N00","1"
"13751581@N04","1"
"91181411@N00","1"
"28211558@N07","1"
"62608648@N05","1"
"23899893@N08","1"
"49471007@N03","1"
"10296057@N03","1"
"47166565@N08","1"
"89057046@N00","1"
"33954375@N00","1"
"36703916@N08","1"
"21837290@N00","1"
"60390562@N08","1"
"42627046@N02","1"
"35508896@N06","1"
"23909325@N08","1"
"27846766@N05","1"
"79387082@N00","1"
"35842846@N03","1"
"33785645@N00","1"
"10376231@N02","1"
"44969049@N06","1"
"55298732@N05","1"
"57981795@N04","1"
"21651923@N07","1"
"21303492@N02","1"
"39670855@N05","1"
"14607519@N07","1"
"89816759@N02","1"
"9069821@N06","1"
"27413527@N03","1"
"59042015@N04","1"
"12401232@N02","1"
"66905188@N00","1"
"88078877@N00","1"
"11219562@N00","1"
"70948318@N00","1"
"28073535@N08","1"
"91947377@N06","1"
"65678264@N07","1"
"24489029@N07","1"
"56346589@N00","1"
"59520335@N05","1"
"24332980@N00","1"
"56673213@N00","1"
"48888605@N03","1"
"23743691@N06","1"
"76356046@N05","1"
"34419196@N07","1"
"68329213@N00","1"
"29919395@N05","1"
"13594258@N05","1"
"8535180@N02","1"
"8813855@N03","1"
"9330252@N05","1"
"37903492@N02","1"
"37162360@N00","1"
"62438505@N07","1"
"44406758@N07","1"
"21882311@N04","1"
"51916457@N00","1"
"16718162@N06","1"
"22497899@N05","1"
"35064820@N00","1"
"21555230@N00","1"
"20085039@N00","1"
"21126416@N03","1"
"75283571@N05","1"
"14058855@N00","1"
"59161994@N08","1"
"77182645@N00","1"
"25147065@N00","1"
"29045663@N04","1"
"86354743@N00","1"
"25968283@N08","1"
"50972268@N00","1"
"54084461@N07","1"
"29019936@N03","1"
"47508852@N02","1"
"77611914@N00","1"
"44712381@N00","1"
"62768084@N00","1"
"26048905@N06","1"
"79758912@N05","1"
"34120957@N04","1"
"65446143@N03","1"
"26385894@N02","1"
"48307594@N00","1"
"11029914@N06","1"
"51011933@N00","1"
"39436311@N02","1"
"35564773@N03","1"
"22246831@N00","1"
"39548123@N06","1"
"83532270@N07","1"
"8647180@N03","1"
"91051904@N00","1"
"16256899@N00","1"
"96514901@N00","1"
"18192883@N00","1"
"46385542@N00","1"
"25654955@N03","1"
"20993938@N02","1"
"94699976@N00","1"
"94813380@N00","1"
"60170861@N08","1"
"8051120@N05","1"
"98847303@N06","1"
"40446145@N08","1"
"9665560@N03","1"
"34568560@N00","1"
"37531377@N02","1"
"79385319@N00","1"
"29062916@N05","1"
"52124405@N00","1"
"45371242@N00","1"
"13385207@N00","1"
"78905128@N06","1"
"59555644@N07","1"
"43484052@N05","1"
"10074820@N05","1"
"59881986@N06","1"
"30611967@N02","1"
"75968612@N05","1"
"80732286@N00","1"
"17211040@N00","1"
"17672670@N02","1"
"8414988@N08","1"
"64359986@N06","1"
"48635601@N03","1"
"14387531@N03","1"
"91884382@N00","1"
"24003745@N00","1"
"57705427@N00","1"
"7306951@N02","1"
"13648123@N08","1"
"10705102@N00","1"
"35173523@N05","1"
"16435172@N05","1"
"9594443@N03","1"
"9628176@N03","1"
"30172238@N00","1"
"29445906@N00","1"
"65209624@N08","1"
"7458786@N08","1"
"42024379@N00","1"
"9674912@N07","1"
"31853381@N07","1"
"59468102@N08","1"
"68816680@N00","1"
"8339106@N08","1"
"8865772@N08","1"
"64386223@N00","1"
"45303639@N07","1"
"9403835@N06","1"
"23469628@N07","1"
"78986407@N00","1"
"11699365@N00","1"
"33775929@N08","1"
"55133995@N06","1"
"23287865@N06","1"
"34580986@N03","1"
"101132354@N03","1"
"36487123@N00","1"
"16161296@N00","1"
"47714085@N07","1"
"7420605@N07","1"
"7898409@N06","1"
"38348120@N03","1"
"77228109@N00","1"
"78035920@N03","1"
"65058995@N00","1"
"31276415@N08","1"
"29143229@N03","1"
"58882258@N00","1"
"40578880@N06","1"
"100554257@N04","1"
"25948739@N03","1"
"30877041@N05","1"
"79899892@N06","1"
"17984292@N00","1"
"52328941@N04","1"
"89287662@N00","1"
"48913243@N00","1"
"47266610@N05","1"
"38672757@N00","1"
"51035418@N00","1"
"58761017@N00","1"
"44964965@N06","1"
"42042512@N00","1"
"47375190@N00","1"
"27269372@N00","1"
"53817186@N07","1"
"65329677@N00","1"
"33363480@N05","1"
"56246751@N05","1"
"58922703@N00","1"
"66356193@N00","1"
"71209115@N00","1"
"7421933@N06","1"
"77393372@N00","1"
"40959726@N00","1"
"9901182@N07","1"
"47164681@N02","1"
"7878308@N04","1"
"48208955@N06","1"
"20950710@N05","1"
"87351520@N03","1"
"22632094@N02","1"
"37996581402@N01","1"
"48065017@N08","1"
"37909354@N07","1"
"73518727@N00","1"
"84421610@N00","1"
"55529235@N08","1"
"29829234@N05","1"
"41069199@N02","1"
"41783531@N03","1"
"71572112@N00","1"
"39409459@N08","1"
"22572086@N07","1"
"39391028@N00","1"
"28201741@N08","1"
"52910724@N06","1"
"7418252@N06","1"
"19183739@N00","1"
"62602097@N00","1"
"43852406@N00","1"
"76707157@N03","1"
"37271760@N00","1"
"109489808@N08","1"
"52939646@N06","1"
"56362165@N00","1"
"87963487@N00","1"
"48741202@N00","1"
"49759262@N00","1"
"7579419@N06","1"
"23174933@N07","1"
"48889035097@N01","1"
"25346914@N02","1"
"89904907@N00","1"
"13986092@N00","1"
"55879956@N08","1"
"36189162@N00","1"
"12710652@N03","1"
"90825120@N00","1"
"37816297@N06","1"
"53859488@N03","1"
"30415105@N07","1"
"31089772@N08","1"
"17856604@N00","1"
"52664312@N00","1"
"51456982@N02","1"
"7249631@N04","1"
"66902809@N00","1"
"73549660@N00","1"
"25793524@N06","1"
"25785732@N07","1"
"48782032@N04","1"
"105515733@N07","1"
"85388931@N00","1"
"39084226@N00","1"
"50575853@N04","1"
"8768113@N04","1"
"20642696@N05","1"
"54521680@N00","1"
"12021774@N05","1"
"28311828@N00","1"
"14849410@N02","1"
"7156987@N02","1"
"47953869@N00","1"
"80646891@N04","1"
"10076320@N04","1"
"28158508@N08","1"
"36521966482@N01","1"
"13033142@N00","1"
"71575706@N00","1"
"18817745@N05","1"
"25862638@N00","1"
"29334587@N04","1"
"68526487@N04","1"
"95776591@N00","1"
"11543360@N00","1"
"36781452@N02","1"
"57375589@N05","1"
"58614695@N05","1"
"67787409@N07","1"
"61106492@N07","1"
"43315872@N04","1"
"31557965@N08","1"
"24346653@N02","1"
"53572582@N00","1"
"38472732@N02","1"
"67477373@N02","1"
"90296160@N05","1"
"90188687@N00","1"
"28362314@N00","1"
"44003009@N05","1"
"48744816@N00","1"
"38047953@N00","1"
"40524129@N08","1"
"86572040@N06","1"
"27732511@N05","1"
"39981823@N04","1"
"78603183@N00","1"
"38720895@N05","1"
"9744303@N06","1"
"97469875@N00","1"
"53674005@N00","1"
"34857032@N00","1"
"65398334@N08","1"
"35309023@N00","1"
"55011527@N05","1"
"60969227@N08","1"
"66861065@N04","1"
"108227237@N03","1"
"36098627@N00","1"
"34472675@N06","1"
"42482901@N00","1"
"25944939@N00","1"
"21506348@N00","1"
"27866344@N00","1"
"88134187@N00","1"
"10646408@N06","1"
"28404646@N00","1"
"94630519@N02","1"
"25362812@N08","1"
"9694016@N03","1"
"37306367@N00","1"
"32991346@N03","1"
"81685848@N00","1"
"61844581@N03","1"
"31435561@N03","1"
"62507102@N02","1"
"88015936@N05","1"
"14465295@N05","1"
"37261920@N08","1"
"44041787@N00","1"
"76808969@N07","1"
"23790428@N04","1"
"12644939@N02","1"
"17796222@N00","1"
"57825612@N00","1"
"48889107219@N01","1"
"59781101@N07","1"
"96076734@N00","1"
"29898232@N05","1"
"24196431@N02","1"
"57995334@N02","1"
"47648106@N08","1"
"83168572@N00","1"
"47063170@N00","1"
"50316576@N00","1"
"59795142@N00","1"
"30157527@N02","1"
"93335850@N07","1"
"68560801@N06","1"
"86702169@N08","1"
"88107918@N00","1"
"37885847@N07","1"
"7752378@N03","1"
"87376561@N00","1"
"32166412@N06","1"
"47051616@N00","1"
"41463627@N05","1"
"49689051@N00","1"
"46682290@N04","1"
"80154526@N00","1"
"46612551@N08","1"
"12296393@N08","1"
"66733258@N00","1"
"46015589@N00","1"
"49503211891@N01","1"
"63423212@N05","1"
"77059717@N04","1"
"47398660@N00","1"
"77071972@N00","1"
"84993338@N03","1"
"78429802@N07","1"
"54428573@N08","1"
"76161973@N05","1"
"7419819@N06","1"
"98896251@N00","1"
"89653845@N00","1"
"33051330@N00","1"
"26758018@N08","1"
"48897442@N06","1"
"76860248@N05","1"
"48600106280@N01","1"
"13876687@N04","1"
"25000874@N07","1"
"10116869@N00","1"
"40732544715@N01","1"
"12189995@N03","1"
"13288764@N06","1"
"26289883@N07","1"
"11883540@N05","1"
"49015132@N04","1"
"49320626@N05","1"
"10294931@N00","1"
"12753913@N00","1"
"61978064@N00","1"
"89665957@N00","1"
"43739421@N08","1"
"20629584@N00","1"
"36542979@N04","1"
"35130123@N03","1"
"73369127@N00","1"
"39404234@N00","1"
"70058529@N00","1"
"14983014@N08","1"
"88475853@N00","1"
"14884347@N00","1"
"10791397@N07","1"
"40528219@N00","1"
"52848320@N07","1"
"9485941@N02","1"
"81016555@N00","1"
"57237538@N05","1"
"92595344@N00","1"
"7448869@N03","1"
"93537677@N00","1"
"29160747@N06","1"
"8971369@N06","1"
"57545270@N04","1"
"85212830@N00","1"
"66034504@N00","1"
"40032250@N02","1"
"31282259@N08","1"
"24392886@N00","1"
"39326127@N06","1"
"23046059@N05","1"
"29913312@N04","1"
"77993448@N04","1"
"43572726@N06","1"
"36802748@N00","1"
"19601639@N00","1"
"95082307@N00","1"
"61822753@N00","1"
"63687245@N06","1"
"8897541@N02","1"
"10705232@N06","1"
"22169173@N04","1"
"64334431@N00","1"
"16186050@N00","1"
"44534005@N00","1"
"9433404@N07","1"
"87008908@N00","1"
"63799647@N04","1"
"61472018@N07","1"
"67576255@N00","1"
"45433401@N00","1"
"51621067@N08","1"
"90753023@N00","1"
"34980692@N03","1"
"27747946@N00","1"
"57767818@N00","1"
"13286453@N00","1"
"18785498@N00","1"
"76955795@N05","1"
"21677455@N04","1"
"27066100@N03","1"
"24832582@N05","1"
"96702206@N00","1"
"21088025@N00","1"
"26756361@N06","1"
"68001971@N00","1"
"24409316@N00","1"
"78541579@N00","1"
"68302621@N00","1"
"61874590@N00","1"
"24011587@N06","1"
"26712849@N06","1"
"11231203@N04","1"
"46908531@N00","1"
"7177289@N05","1"
"71284644@N00","1"
"20588210@N00","1"
"21472772@N02","1"
"64531190@N05","1"
"42531863@N08","1"
"26053177@N03","1"
"36439943@N06","1"
"36472081@N06","1"
"24709512@N08","1"
"79332618@N00","1"
"89046340@N00","1"
"22017486@N05","1"
"86253391@N00","1"
"39561704@N03","1"
"67282646@N00","1"
"12066793@N05","1"
"50749684@N06","1"
"20439014@N00","1"
"16565359@N03","1"
"8558514@N07","1"
"43601375@N00","1"
"73389891@N06","1"
"22860393@N08","1"
"44745938@N06","1"
"26651732@N05","1"
"30035625@N06","1"
"85318305@N00","1"
"59731892@N00","1"
"69978788@N00","1"
"86893801@N00","1"
"61698672@N03","1"
"93501453@N00","1"
"20984428@N08","1"
"14346719@N02","1"
"44636166@N02","1"
"63632383@N06","1"
"46192164@N06","1"
"44124365621@N01","1"
"29325522@N08","1"
"31124964@N00","1"
"33376553@N00","1"
"59982044@N02","1"
"8851458@N04","1"
"61082002@N02","1"
"35924991@N06","1"
"11272456@N00","1"
"45931309@N00","1"
"83209490@N05","1"
"7402672@N07","1"
"90252858@N00","1"
"26504294@N05","1"
"12341993@N00","1"
"89537985@N00","1"
"65905205@N00","1"
"24456336@N05","1"
"53367845@N02","1"
"77582303@N06","1"
"66422094@N03","1"
"26473943@N05","1"
"21353838@N06","1"
"96006987@N00","1"
"7257897@N08","1"
"53599512@N00","1"
"28408824@N00","1"
"7279002@N06","1"
"90253786@N03","1"
"45298044@N06","1"
